"Chapter","Verse","Version","Script" 
"22","60","05B","[λέγω@viaa3s δέ@cc ὁ@dnms Πέτρος@nnmsp] ἄνθρωπος@nvmsc οὐ@b οἶδα@vixa1s [ὅς@rrans λέγω@vipa2s καί@cc παραχρῆμα@b] ἔτι@b λαλέω@vppagms αὐτός@rpgms φωνέω@viaa3s [ἀλέκτωρ@nnmsc]" 
"22","61","05B","[καί@cc] στρέφω@vpapnms Πέτρος@nnmsp [ἐμβλέπω@viaa3s] αὐτός@rpams καί@cc [ὑπομιμνῄσκω@viap3s ὁ@dnms Πέτρος@nnmsp] ὁ@dgns ῥῆμα@ngnsc [ὁ@dgms Ἰησοῦς@ngmsp ὡς@cs λέγω@viaa3s] αὐτός@rpdms ὅτι@cs [πρίν@cs ἀλέκτωρ@namsc φωνέω@vnaa] σήμερον@b [ἀπαρνέομαι@vifm2s ἐγώ@rpa-s ()]" 
"22","63","05B","[ὁ@dnmp δέ@cc ἀνήρ@nnmpc] ὁ@dnmp συνέχω@vppanmp ἐμπαίζω@viia3p δέρω@vppanmp" 
"22","64","05B","καί@cc τύπτω@vppanmp καί@cc λέγω@vppanmp προφητεύω@vdaa2s τίς@rqnms εἰμί@vipa3s ὁ@dnms παίω@vpaanms σύ@rpa-s" 
"22","66","05B","() καί@cc ἀπάγω@viaa3p αὐτός@rpams εἰς@pa ὁ@dans συνέδριον@nansc [αὐτός@rpgmp]" 
"22","67","05B","λέγω@vppanmp εἰ@cs σύ@rpn-s εἰμί@vipa2s ὁ@dnms Χριστός@nnmsp [λέγω@vdaa2s ἐγώ@rpd-p] λέγω@viaa3s δέ@cc αὐτός@rpdmp ἐάν@cs σύ@rpd-p λέγω@vsaa1s οὐ@b μή@x πιστεύω@vsaa2p" 
"22","69","05B","ἀπό@pg ὁ@dgns νῦν@b δέ@cc εἰμί@vifm3s ὁ@dnms υἱός@nnmsc ὁ@dgms ἄνθρωπος@ngmsc κάθημαι@vppmnms ἐκ@pg δεξιός@angnpn ὁ@dgfs δύναμις@ngfsc ὁ@dgms θεός@ngmsc" 
"22","70","05B","λέγω@viaa3p δέ@cc [πᾶς@ainmpn] σύ@rpn-s οὖν@cc εἰμί@vipa2s ὁ@dnms υἱός@nnmsc ὁ@dgms θεός@ngmsc ὁ@dnms δέ@cc [πρός@pa αὐτός@rpamp] φημί@viaa3s σύ@rpn-p λέγω@vipa2p" 
"22","71","05B","ὁ@dnmp δέ@cc λέγω@viaa3p τίς@rqans ἔτι@b ἔχω@vipa1p μαρτυρία@ngfsc χρεία@nafsc αὐτός@rtnmp γάρ@cc ἀκούω@viaa1p ἀπό@pg ὁ@dgns στόμα@ngnsc αὐτός@rpgms" 
"23","01","05B","καί@cc ἀνίστημι@vpaanmp ἄγω@viaa3p αὐτός@rpams ἐπί@pa ὁ@dams Πιλᾶτος@namsp" 
"23","02","05B","ἄρχω@viam3p δέ@cc κατηγορέω@vnpa αὐτός@rpgms λέγω@vppanmp οὗτος@rdams εὑρίσκω@viaa1p διαστρέφω@vppaams ὁ@dans ἔθνος@nansc καί@cc καταλύω@vppaams ὁ@dams νόμος@namsc καί@cc ὁ@damp προφήτης@nampc καί@cc κελεύω@vppaams φόρος@nampc μή@x δίδωμι@vnaa καί@cc ἀποστρέφω@vppaams ὁ@dafp γυνή@nafpc καί@cc ὁ@danp τέκνον@nanpc καί@cc λέγω@vppaams ἑαυτοῦ@rxams βασιλεύς@namsc Χριστός@namsp" 
"23","03","05B","ὁ@dnms δέ@cc Πιλᾶτος@nnmsp ἐρωτάω@viaa3s αὐτός@rpams λέγω@vppanms σύ@rpn-s εἰμί@vipa2s ὁ@dnms Χριστός@annmsn ὁ@dnms δέ@cc ἀποκρίνομαι@vsap3s αὐτός@rpdms λέγω@vppanms σύ@rpn-s λέγω@vipa2s" 
"23","06","05B","Πιλᾶτος@nnmsp δέ@cc ()" 
"23","07","05B","() ἀναπέμπω@viaa3s αὐτός@rpams πρός@pa Ἡρῴδης@namsp ()" 
"23","08","05B","ὁ@dnms δέ@cc Ἡρῴδης@nnmsp ὁράω@vpaanms ὁ@dams Ἰησοῦς@namsp χαίρω@viap3s λίαν@b ()" 
"23","09","05B","() αὐτός@rtnms δέ@cc οὐδείς@rians ἀποκρίνομαι@viam3s αὐτός@rpdms" 
"23","18","05B","[() ἀνακράζω@viaa3p () ἀπολύω@vdaa2s] () Βαραββᾶς@namsp ()" 
"23","25","05B","() ἀπολύω@viaa3s δέ@cc ὁ@dams διά@pa στάσις@nafsc καί@cc φόνος@namsc βάλλω@vpxpams εἰς@pa φυλακή@nafsc ὅς@rrams αἰτέω@viim3p ὁ@dams δέ@cc Ἰησοῦς@namsp παραδίδωμι@viaa3s ὁ@ddns θέλημα@ndnsc αὐτός@rpgmp" 
"23","32","05B","ἄγω@viip3p δέ@cc καί@b ἕτερος@ainmpn δύο@acnmpn κακοῦργος@annmpn σύν@pd αὐτός@rpdms ἀναιρέω@vnap" 
"23","33","05B","καί@cc ἔρχομαι@vpaanmp εἰς@pa τόπος@namsc λέγω@vpppams κρανίον@ngnsc σταυρόω@viaa3p αὐτός@rpams καί@cc ὁ@damp κακοῦργος@anampn ὅς@rrams μέν@x ἐκ@pg δεξιός@angnpn ὅς@rrams δέ@cc ἐκ@pg ἀριστερός@angnpn" 
"23","34","05B","() [ὁ@dnms δέ@cc Ἰησοῦς@nnmsp λέγω@viia3s πατήρ@nvmsc ἀφίημι@vdaa2s αὐτός@rpdmp οὐ@b γάρ@cc οἶδα@vixa3p τίς@rqans ποιέω@vipa3p] καί@cc διαμερίζω@viam3p ὁ@danp ἱμάτιον@nanpc αὐτός@rpgms ()" 
"23","35","05B","() θεωρέω@vppanms ἐκμυκτηρίζω@viia3p () λέγω@vppanmp () σῴζω@vdaa3s"
"23","36","05B","ἐμπαίζω@viaa3p ()" 
"23","44","05B","καί@cc εἰμί@viia3s ἤδη@b ὡσεί@b ὥρα@nnfsc ἕκτος@aonfsn ()" 
"23","45","05B","καί@cc σκοτίζω@viap3s ὁ@dnms ἥλιος@nnmsc σχίζω@viap3s δέ@cc ὁ@dnns καταπέτασμα@nnnsc ὁ@dgms ναός@ngmsc μέσος@b" 
"23","46","05B","καί@cc φωνέω@vpaanms φωνή@ndfsc μέγας@andfsn ὁ@dnms Ἰησοῦς@nnmsp λέγω@viaa3s πατήρ@nvmsc εἰς@pa χείρ@nafpc σύ@rpg-s παρατίθημι@vifm1s ὁ@dans πνεῦμα@nansc ἐγώ@rpg-s καί@cc ἐκπνέω@viaa3s" 
"23","50","05B","καί@cc ἰδού@i ἀνήρ@nnmsc ὄνομα@ndnsc Ἰωσήφ@nnmsp ()" 
"23","51","05B","οὐ@b εἰμί@viia3s συγκατατίθεμαι@vpxpnms ὁ@ddfs βουλή@ndfsc καί@cc ὁ@ddfs πρᾶξις@ndfsc αὐτός@rpgmp" 
"23","52","05B","οὗτος@rdnms () ὁ@ddms Πιλᾶτος@ndmsp αἰτέω@vpamnms ὁ@dans σῶμα@nansc" 
"23","53","05B","καί@cc καθαιρέω@vpaanms ὁ@dans σῶμα@nansc ἐντυλίσσω@viaa3s σινδών@ndfsc καί@cc τίθημι@viaa3s ἐν@pd μνῆμα@ndnsc λαξευτός@andnsn" 
"23","55","05B","[κατακολουθέω@vpaanfp δέ@cc γυνή@nnfpc ὅστις@rrnfp εἰμί@viia3p συνέρχομαι@vpxanfp ἐκ@pg ὁ@dgfs Γαλιλαία@ngfsp αὐτός@rpdms θεάομαι@viam3p ὁ@dans μνημεῖον@nansc καί@cc ὡς@cs τίθημι@viap3s ὁ@dnns σῶμα@nnnsc αὐτός@rpgms]" 
"23","56","05B","καί@cc ὑποστρέφω@vpaanfp ὁ@dnfp γυνή@nnfpc [ἑτοιμάζω@viaa3p ἄρωμα@nanpc καί@cc μύρον@nanpc καί@cc] ἡσυχάζω@viaa3p ὁ@dans σάββατον@nansc κατά@pa ὁ@dams νόμος@namsc" 
"24","01","05B","ὁ@ddfs δέ@cc εἷς@acdfsn ὁ@dgnp σάββατον@ngnpc ὄρθρος@ngmsc βαθύς@angmsn ἐπί@pa ὁ@dans μνῆμα@nansc ἔρχομαι@viaa3p φέρω@vppanfp ὅς@rranp ἑτοιμάζω@viaa3p ἄρωμα@nanpc" 
"24","03","05B","εἰσέρχομαι@vpaanfp δέ@cc οὐ@b εὑρίσκω@viaa3p ὁ@dans σῶμα@nansc" 
"24","04","05B","καί@cc () ἰδού@i [ἀνήρ@nnmpc] δύο@acnmpn ἐν@pd ἐσθής@ndfsc λαμπρός@andfsn ()" 
"24","05","05B","() λέγω@viaa3p () τίς@rqans ζητέω@vipa2p ὁ@dams ζάω@vppaams μετά@pg ὁ@dgmp νεκρός@angmpn" 
"24","06","05B","ἐγείρω@viap3s μιμνῄσκομαι@vdap2p ὅσος@rranp λαλέω@viaa3s ἔτι@b εἰμί@vppanms μετά@pg σύ@rpg-p" 
"24","07","05B","λέγω@vppanms ὅτι@cs δεῖ@vipa3s ὁ@dams υἱός@namsc ὁ@dgms ἄνθρωπος@ngmsc πάσχω@vnaa καί@cc παραδίδωμι@vnap καί@cc σταυρόω@vnap καί@cc ὁ@ddfs τρίτος@aodfsn ἡμέρα@ndfsc ἀνίστημι@vnaa" 
"24","09","05B","καί@cc ὑποστρέφω@vpaanfp ἀπό@pg ὁ@dgns μνημεῖον@ngnsc ἀπαγγέλλω@viaa3p οὗτος@rdanp πᾶς@aianpn ὁ@ddmp μαθητής@ndmpc" 
"24","11","05B","καί@cc () ἀπιστέω@viia3p αὐτός@rpdfp" 
"24","13","05B","() δύο@acnmpn ἐκ@pg αὐτός@rpgmp εἰμί@viia3p πορεύομαι@vppmnmp ()" 
"24","15","05B","() αὐτός@rtnms ὁ@dnms Ἰησοῦς@nnmsp ἐγγίζω@vpaanms συναντάω@viaa3s αὐτός@rpdmp" 
"24","16","05B","δέ@cc () οὐ@b ἐπιγινώσκω@viaa3p αὐτός@rpams" 
"24","17","05B","ὁ@dnms δέ@cc λέγω@viaa3s () τίς@rqnmp ὁ@dnmp λόγος@nnmpc οὗτος@rdnmp ()" 
"24","18","05B","() Κλεοπᾶς@nnmsp λέγω@viaa3s πρός@pa αὐτός@rpams οὐ@b γινώσκω@viaa2s ὁ@danp γίνομαι@vpamanp ()" 
"24","19","05B","καί@cc λέγω@viaa3s αὐτός@rpdmp ποῖος@rqanp [() @dnmp δέ@cc λέγω@viaa3p αὐτός@rpdms ()]" 
"24","20","05B","() εἰς@pa κρίμα@nansc θάνατος@ngmsc καί@cc σταυρόω@viaa3p αὐτός@rpams" 
"24","21","05B","ἐγώ@rpn-p δέ@cc νομίζω@viia1p ὅτι@cs αὐτός@rpnms εἰμί@vipa3s ὁ@dnms λυτρωτής@nnmsc ὁ@dgms Ἰσραήλ@ngmsp" 
"24","25","05B","καί@cc αὐτός@rtnms λέγω@viaa3s πρός@pa αὐτός@rpamp ὦ@i ἀνόητος@anvmpn καί@cc βραδύς@anvmpn ὁ@dgns πιστεύω@vnpa πᾶς@aidnpn ἐπί@pd ὅς@rrdnp λαλέω@viaa1s σύ@rpd-p" 
"24","26","05B","ὅτι@cs δεῖ@viia3s οὗτος@rdanp πάσχω@vnaa ὁ@dams Χριστός@namsp" 
"24","30","05B","() λαμβάνω@vpaanms ὁ@dams ἄρτος@namsc () καί@cc ὅτε@cs κλάω@viaa3s ()" 
"24","31","05B","ἀνοίγω@viap3p αὐτός@rpgmp ὁ@dnmp ὀφθαλμός@nnmpc καί@cc ἐπιγινώσκω@viaa3p αὐτός@rpams" 
"24","37","05B","() δοκέω@vipa3p αὐτός@rpams φαντασία@nafsc εἰμί@vnpa" 
"24","38","05B","καί@cc λέγω@viaa3s αὐτός@rpdmp τίς@rqans ταράσσω@vpxpnmp εἰμί@vipa2p καί@cc ἵνα@cs τίς@rqans διαλογισμός@nnmpc ἀναβαίνω@vipa3p εἰς@pa ὁ@dafs καρδία@nafsc σύ@rpg-p" 
"24","39","05B","ὁράω@vdaa2p ὁ@dafp χείρ@nafpc ἐγώ@rpg-s καί@cc ὁ@damp πούς@nampc ἐγώ@rpg-s ὅτι@cs ἐγώ@rpn-s εἰμί@vipa1s αὐτός@rtnms ὅτι@cs πνεῦμα@nnnsc ὀστέον@nanpc οὐ@b ἔχω@vipa3s καθώς@cs ἐγώ@rpa-s θεωρέω@vipa2p ἔχω@vppaams" 
"24","41","05B","ἔτι@b δέ@cc ἀπιστέω@vppagmp αὐτός@rpgmp λέγω@viaa3s αὐτός@rpdmp ἔχω@vipa2p τὶς@rians βρώσιμος@anansn ἐνθάδε@b" 
"24","42","05B","[καί@cc ἐπιδίδωμι@viaa3p αὐτός@rpdms] ἰχθύς@ngmsc [ὀπτός@angmsn μέρος@nansc]" 
"24","43","05B","καί@cc λαμβάνω@vpaanms ἐνώπιον@pg αὐτός@rpgmp ἐσθίω@viaa3s ()" 
"24","44","05B","λέγω@viaa3s δέ@cc πρός@pa αὐτός@rpamp ()" 
"24","47","05B","() πορεύομαι@vpapnmp κηρύσσω@vdaa2p ὁ@dans εὐαγγέλιον@nansc () εἰς@pa πᾶς@aianpn ὁ@danp ἔθνος@nanpc ()" 
